Date,date,sample,Site,Sub,Time,Location,Location_1,Qmax_ft3/s,Qmax,Rain_Hilo_in,Rain_Hilo,Site_Group_old,Site_Group,Water_Level,Sal_Group,Sal_Group_n,Sal,Temp,DO,DO_mg,Turb,Turb_n,Bay_Prox_mod,Bay_Prox,Stream_Prox_m,Stream_Prox_n,OSDS_1km,OSDS_n,Tide_mod,Tide,Staph_W,MRSA_W,Ent_W_RAW,Ent_W,Cperf_W,N_N,PO4_RAW,PO4,H4SiO4,NH4,TDP_RAW,TDP,DOP,DOC,TDN,DON,Sand_Wet,Sand_Dry,Sand_Moist_Raw1,Sand_Moist_Percent,Sand_Moist,Sand_OM_Raw,Sand_OM,Gravel,Sand,Silt_Clay,Staph_S_,Staph_S,MRSA_S_,MRSA_S,Ent_S_,Ent_S,Cperf_S_,Cperf_S,two_,one_,zero,one,two,three,four,Catch_pan,Total_Weight,ntwo_,none_,zero_,one__,two__,three_,four_,Catch_pan_,Total_
10/15/18,15-Oct-18,329,1,A,6:56:00 AM,Richardson,RN,,,0,0,10,3,0.411,High,3,28.1,25.3,81.1,5.65,0.91,0.91,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,330,1,C,6:56:00 AM,Richardson,RN,,,0,0,10,3,0.411,High,3,27.5,25.2,78.5,5.52,1.1,1.1,2,Out,6180,3,13,1,2,Flood,20,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,343,1,B,7:06:00 AM,Richardson,RN,,,0.97,2.4638,10,3,0.217,Mid,2,23.7,24.1,76.8,5.61,0.71,0.71,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,344,1,A,7:06:00 AM,Richardson,RN,,,0.97,2.4638,10,3,0.217,Mid,2,24.2,24,68.9,5.04,0.63,0.63,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,345,1,C,7:06:00 AM,Richardson,RN,,,0.97,2.4638,10,3,0.217,Mid,2,22.2,23.6,75.2,5.61,0.53,0.53,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,358,1,B,7:01:00 AM,Richardson,RN,,,0.34,0.8636,10,3,0.169,Mid,2,25.1,24,82.8,6.03,0.71,0.71,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,359,1,A,7:01:00 AM,Richardson,RN,,,0.34,0.8636,10,3,0.169,Mid,2,25,24,85.5,6.22,0.69,0.69,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,360,1,C,7:01:00 AM,Richardson,RN,,,0.34,0.8636,10,3,0.169,Mid,2,23.4,23.7,79.9,5.91,0.69,0.69,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,187,3,B,7:07:00 AM,Reed's Bay,RB,,,0.06,0.1524,20,2,0.379,Low,1,13.8,22.3,65.7,5.21,15.1,15.1,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,188,3,A,7:07:00 AM,Reed's Bay,RB,,,0.06,0.1524,20,2,0.379,Low,1,13.4,22.3,62.8,5.05,11.9,11.9,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,189,3,C,7:07:00 AM,Reed's Bay,RB,,,0.06,0.1524,20,2,0.379,Low,1,13.7,22.3,67.4,5.41,8.33,8.33,1,In,860,2,30,2,2,Flood,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,202,3,A,6:45:00 AM,Reed's Bay,RB,,,0.13,0.3302,20,2,0.68,Low,1,12.2,21.9,70,5.62,1.68,1.68,1,In,860,2,30,2,1,Ebb,40,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,203,3,B,6:45:00 AM,Reed's Bay,RB,,,0.13,0.3302,20,2,0.68,Low,1,12.9,22,73,6,3.74,3.74,1,In,860,2,30,2,1,Ebb,70,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,204,3,C,6:45:00 AM,Reed's Bay,RB,,,0.13,0.3302,20,2,0.68,Low,1,13,22,70.5,5.68,3.46,3.46,1,In,860,2,30,2,1,Ebb,70,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,217,3,A,6:54:00 AM,Reed's Bay,RB,,,0.15,0.381,20,2,0.351,Low,1,13.1,21.9,75.3,6.24,15.3,15.3,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,218,3,C,6:54:00 AM,Reed's Bay,RB,,,0.15,0.381,20,2,0.351,Low,1,12.6,21.7,72.6,5.62,10.4,10.4,1,In,860,2,30,2,2,Flood,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,219,3,B,6:54:00 AM,Reed's Bay,RB,,,0.15,0.381,20,2,0.351,Low,1,13.3,22,68.4,5.56,7.76,7.76,1,In,860,2,30,2,2,Flood,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,232,3,B,6:40:00 AM,Reed's Bay,RB,,,0.14,0.3556,20,2,0.457,Low,1,12.6,22.1,76.8,6.03,2.02,2.02,1,In,860,2,30,2,1,Ebb,20,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,233,3,C,6:40:00 AM,Reed's Bay,RB,,,0.14,0.3556,20,2,0.457,Low,1,12.7,22,66.9,5.37,1.89,1.89,1,In,860,2,30,2,1,Ebb,48,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,234,3,A,6:40:00 AM,Reed's Bay,RB,,,0.14,0.3556,20,2,0.457,Low,1,12.5,22.1,68.3,5.41,2.23,2.23,1,In,860,2,30,2,1,Ebb,56,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,247,3,C,6:36:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.455,Low,1,12.3,22,72.4,5.86,2.01,2.01,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,248,3,B,6:36:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.455,Low,1,12,22.1,74.7,6.4,3.79,3.79,1,In,860,2,30,2,1,Ebb,20,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,249,3,A,6:36:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.455,Low,1,12,22.1,71.9,5.83,6.26,6.26,1,In,860,2,30,2,1,Ebb,40,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,262,3,A,6:11:00 AM,Reed's Bay,RB,,,0.04,0.1016,20,2,0.633,Low,1,11.6,21.7,71,5.82,0.79,0.79,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,263,3,B,6:11:00 AM,Reed's Bay,RB,,,0.04,0.1016,20,2,0.633,Low,1,11.7,21.7,66.1,5.59,0.78,0.78,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,264,3,C,6:11:00 AM,Reed's Bay,RB,,,0.04,0.1016,20,2,0.633,Low,1,11.8,21.7,70.7,5.81,0.9,0.9,1,In,860,2,30,2,1,Ebb,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,277,3,A,6:24:00 AM,Reed's Bay,RB,,,0.65,1.651,20,2,0.407,Low,1,12.4,21.1,81.5,6.8,2.23,2.23,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,278,3,B,6:24:00 AM,Reed's Bay,RB,,,0.65,1.651,20,2,0.407,Low,1,12.9,21.1,76.6,6.53,5.95,5.95,1,In,860,2,30,2,1,Ebb,20,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,279,3,C,6:24:00 AM,Reed's Bay,RB,,,0.65,1.651,20,2,0.407,Low,1,12.6,21.1,74.7,6.28,3.19,3.19,1,In,860,2,30,2,1,Ebb,30,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,292,3,C,6:28:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.332,Low,1,12.2,21.5,67.2,5.52,1.99,1.99,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,293,3,B,6:28:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.332,Low,1,13,21.8,68.1,5.52,2.4,2.4,1,In,860,2,30,2,1,Ebb,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,294,3,A,6:28:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.332,Low,1,13.5,22,71.7,5.78,2.58,2.58,1,In,860,2,30,2,1,Ebb,30,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,307,3,A,6:30:00 AM,Reed's Bay,RB,,,0,0,20,2,0.183,Low,1,12.3,20.7,76.8,6.4,1.42,1.42,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,308,3,C,6:30:00 AM,Reed's Bay,RB,,,0,0,20,2,0.183,Low,1,12.3,20.6,76.1,6.34,1.91,1.91,1,In,860,2,30,2,1,Ebb,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,309,3,B,6:30:00 AM,Reed's Bay,RB,,,0,0,20,2,0.183,Low,1,12.3,20.6,75.4,6.28,1.89,1.89,1,In,860,2,30,2,1,Ebb,30,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,322,3,C,6:17:00 AM,Reed's Bay,RB,,,0,0,20,2,0.422,Low,1,11.7,21.5,66.8,5.48,1.21,1.21,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,323,3,B,6:17:00 AM,Reed's Bay,RB,,,0,0,20,2,0.422,Low,1,11.9,21.7,65.7,5.38,2.93,2.93,1,In,860,2,30,2,2,Flood,30,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,324,3,A,6:17:00 AM,Reed's Bay,RB,,,0,0,20,2,0.422,Low,1,13.1,21.9,71.7,5.75,3.36,3.36,1,In,860,2,30,2,2,Flood,42,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,337,3,B,6:28:00 AM,Reed's Bay,RB,,,0.97,2.4638,20,2,0.181,Low,1,11.7,21.6,71.3,5.83,8.3,8.3,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,338,3,A,6:28:00 AM,Reed's Bay,RB,,,0.97,2.4638,20,2,0.181,Low,1,11.7,21.6,75.3,6.2,2.08,2.08,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,339,3,C,6:28:00 AM,Reed's Bay,RB,,,0.97,2.4638,20,2,0.181,Low,1,11.3,21.5,71.1,5.86,6.81,6.81,1,In,860,2,30,2,2,Flood,50,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,355,3,C,6:25:00 AM,Reed's Bay,RB,,,0.34,0.8636,20,2,0.111,Low,1,11.2,21.7,69.4,5.74,7,7,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,356,3,B,6:25:00 AM,Reed's Bay,RB,,,0.34,0.8636,20,2,0.111,Low,1,10.7,21.6,67.5,5.58,2.95,2.95,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,357,3,A,6:25:00 AM,Reed's Bay,RB,,,0.34,0.8636,20,2,0.111,Low,1,10.7,21.6,65.4,5.4,2,2,1,In,860,2,30,2,2,Flood,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,400,3,C,6:49:00 AM,Reed's Bay,RB,,,0.8,2.032,20,2,0.518,Low,1,12.3,21.2,91.1,7.53,0.63,0.63,1,In,860,2,30,2,1,Ebb,0,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,401,3,B,6:49:00 AM,Reed's Bay,RB,,,0.8,2.032,20,2,0.518,Low,1,12.6,21.2,90.2,7.44,0.8,0.8,1,In,860,2,30,2,1,Ebb,10,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,402,3,A,6:49:00 AM,Reed's Bay,RB,,,0.8,2.032,20,2,0.518,Low,1,13.4,21.5,92.5,7.55,1.65,1.65,1,In,860,2,30,2,1,Ebb,20,,,,,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,181,5,C,7:50:00 AM,Honoli'i,HL,74.3,2.103921846,0.06,0.1524,30,1,0.433,Mid,2,20.9,23.4,90.7,6.85,2.04,2.04,2,Out,160,1,43,2,2,Flood,10,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,182,5,B,7:50:00 AM,Honoli'i,HL,74.3,2.103921846,0.06,0.1524,30,1,0.433,Mid,2,20.8,23.3,90.4,6.8,2.58,2.58,2,Out,160,1,43,2,2,Flood,20,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,183,5,A,7:50:00 AM,Honoli'i,HL,74.3,2.103921846,0.06,0.1524,30,1,0.433,Mid,2,21.2,23.4,88.3,6.65,3.82,3.82,2,Out,160,1,43,2,2,Flood,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,196,5,B,7:21:00 AM,Honoli'i,HL,44.9,1.271414413,0.13,0.3302,30,1,0.577,Mid,2,23.6,23.8,89.5,6.59,6.15,6.15,2,Out,160,1,43,2,1,Ebb,20,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,197,5,C,7:21:00 AM,Honoli'i,HL,44.9,1.271414413,0.13,0.3302,30,1,0.577,Mid,2,22.4,23.8,86.3,6.38,7.61,7.61,2,Out,160,1,43,2,1,Ebb,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,198,5,A,7:21:00 AM,Honoli'i,HL,44.9,1.271414413,0.13,0.3302,30,1,0.577,Mid,2,22.9,23.8,89.1,6.51,5.58,5.58,2,Out,160,1,43,2,1,Ebb,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,211,5,B,6:14:00 AM,Honoli'i,HL,45.7,1.294067677,0.15,0.381,30,1,0.382,Mid,2,24.7,24.2,90.3,6.35,0.62,0.62,2,Out,160,1,43,2,2,Flood,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,212,5,A,6:14:00 AM,Honoli'i,HL,45.7,1.294067677,0.15,0.381,30,1,0.382,Mid,2,23.6,24.1,89.1,6.51,0.58,0.58,2,Out,160,1,43,2,2,Flood,10,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,213,5,C,6:14:00 AM,Honoli'i,HL,45.7,1.294067677,0.15,0.381,30,1,0.382,Mid,2,22.2,23.9,90.2,6.23,0.59,0.59,2,Out,160,1,43,2,2,Flood,40,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,226,5,B,5:45:00 AM,Honoli'i,HL,41.9,1.186464675,0.14,0.3556,30,1,0.579,High,3,27.5,24.4,83,5.86,0.43,0.43,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,227,5,A,5:45:00 AM,Honoli'i,HL,41.9,1.186464675,0.14,0.3556,30,1,0.579,High,3,28.2,24.5,88,6.22,0.4,0.4,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,228,5,C,5:45:00 AM,Honoli'i,HL,41.9,1.186464675,0.14,0.3556,30,1,0.579,High,3,27.6,24.4,90.5,6.43,0.38,0.38,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,241,5,A,5:54:00 AM,Honoli'i,HL,56.5,1.599886734,0.01,0.0254,30,1,0.582,High,3,28.4,25,77.7,5.46,1.19,1.19,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,242,5,C,5:54:00 AM,Honoli'i,HL,56.5,1.599886734,0.01,0.0254,30,1,0.582,High,3,29.8,25.2,83.3,5.72,0.74,0.74,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,243,5,B,5:54:00 AM,Honoli'i,HL,56.5,1.599886734,0.01,0.0254,30,1,0.582,High,3,29,25,83.7,5.9,0.55,0.55,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,256,5,A,5:35:00 AM,Honoli'i,HL,45.7,1.294067677,0.04,0.1016,30,1,0.72,High,3,27.8,24.9,82.6,5.84,0.72,0.72,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,257,5,C,5:35:00 AM,Honoli'i,HL,45.7,1.294067677,0.04,0.1016,30,1,0.72,High,3,29.5,25.2,80.5,5.6,0.46,0.46,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,258,5,B,5:35:00 AM,Honoli'i,HL,45.7,1.294067677,0.04,0.1016,30,1,0.72,High,3,28.3,25,81.9,5.75,0.61,0.61,2,Out,160,1,43,2,1,Ebb,20,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,271,5,A,5:45:00 AM,Honoli'i,HL,163,4.615602435,0.65,1.651,30,1,0.491,High,3,27.6,25,77.6,7.6,20.4,20.4,2,Out,160,1,43,2,1,Ebb,20,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,272,5,C,5:45:00 AM,Honoli'i,HL,163,4.615602435,0.65,1.651,30,1,0.491,Mid,2,18.3,23.8,90.3,6.84,20.5,20.5,2,Out,160,1,43,2,1,Ebb,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,273,5,B,5:45:00 AM,Honoli'i,HL,163,4.615602435,0.65,1.651,30,1,0.491,Mid,2,23.2,24.4,89.6,6.67,17.9,17.9,2,Out,160,1,43,2,1,Ebb,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
